date-fixed,source,content,date,retweet_count,favorite_count,is_retweet,id_str,date-fixed,tweet_minute,tweet_freq,stock_price_tweet,stock_time,stock_price_post,delta_price,delta_price_class
2016-02-18 10:05:38,Twitter for Android,".@FoxNews is changing their  theme from ""fair and balanced"" to ""unfair and unbalanced."" But dying @WSJ is worse.Their phony poll is a  joke!",2016-02-18 14:05:38,3129,7070,False,700320270620454912,2016-02-18 10:05:38,2016-02-18 10:06:00,0 days 00:35:00.000000000,75.58,2016-02-18 11:06:00,75.39,-0.18999999999999773,decrease
2016-02-18 09:30:38,Twitter for iPhone,Thank you South Carolina! Together WE WILL MAKE AMERICA GREAT AGAIN! #VoteTrumpSC https://t.co/ZkXPm9lPL1,2016-02-18 13:30:38,4399,9730,False,700311461734850560,2016-02-18 09:30:38,2016-02-18 09:31:00,0 days 00:02:43.000000000,75.67,2016-02-18 10:31:00,75.67,0.0,no change
2016-02-17 12:34:55,Twitter for iPhone,THANK YOU AMERICA! #MakeAmericaGreatAgain #Trump2016 https://t.co/TRrdR0nlpM,2016-02-17 16:34:55,5019,10997,False,699995449718153217,2016-02-17 12:34:55,2016-02-17 12:35:00,0 days 00:03:21.000000000,75.79,2016-02-17 13:35:00,75.62,-0.1700000000000017,decrease
2016-02-17 12:31:34,Twitter for iPhone,Thank you Nevada! #MakeAmericaGreatAgain #Trump2016 https://t.co/n6hGfdCWuv,2016-02-17 16:31:34,4543,9608,False,699994606264586242,2016-02-17 12:31:34,2016-02-17 12:32:00,0 days 00:08:59.000000000,75.79,2016-02-17 13:32:00,75.66,-0.13000000000000966,decrease
2016-02-17 12:22:35,Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016 https://t.co/uMLm0Gd3lX,2016-02-17 16:22:35,3734,8050,False,699992347115982848,2016-02-17 12:22:35,2016-02-17 12:23:00,0 days 00:11:11.000000000,75.7,2016-02-17 13:23:00,75.72,0.01999999999999602,increase
2016-02-17 12:11:24,Twitter for iPhone,Jeb Bush just got contact lenses and got rid of the glasses. He wants to look cool but it's far too late. 1% in Nevada!,2016-02-17 16:11:24,9459,18208,False,699989532180135936,2016-02-17 12:11:24,2016-02-17 12:12:00,0 days 00:00:54.000000000,75.63,2016-02-17 13:12:00,75.71,0.0799999999999983,increase
2016-02-17 12:10:30,Twitter for iPhone,Just out Nevada poll shows Jeb Bush at 1% he should take his dumb mouthpiece @LindseyGrahamSC and just go home.,2016-02-17 16:10:30,3827,8692,False,699989306333650944,2016-02-17 12:10:30,2016-02-17 12:11:00,0 days 01:21:28.000000000,75.62,2016-02-17 13:11:00,75.74,0.11999999999999034,increase
2016-02-17 10:49:02,Twitter for Android,.@FoxNews is so biased it is disgusting. They do not want Trump to win. All negative!,2016-02-17 14:49:02,25155,12502,False,699968804311470080,2016-02-17 10:49:02,2016-02-17 10:50:00,0 days 00:08:38.000000000,75.65,2016-02-17 11:50:00,75.59,-0.060000000000002274,decrease
2016-02-17 10:40:24,Twitter for iPhone,I will beat Hillary easily but Lindsey Graham says I won't and yet he got zero against me- no cred! Why does FOX put him on?,2016-02-17 14:40:24,3229,8636,False,699966633918525441,2016-02-17 10:40:24,2016-02-17 10:41:00,0 days 00:00:32.000000000,75.51,2016-02-17 11:41:00,75.69,0.1799999999999926,increase
2016-02-17 10:39:52,Twitter for iPhone,.@lindseygraham who had zero in his presidential run before dropping out in disgrace- saying the most horrible things about me on @FoxNews.,2016-02-17 14:39:52,2686,5946,False,699966498819940353,2016-02-17 10:39:52,2016-02-17 10:40:00,0 days 03:31:37.000000000,75.53,2016-02-17 11:40:00,75.65,0.12000000000000455,increase
2016-02-16 14:21:12,Twitter for iPhone,#TeamTrump is thinking of Captain Andrew Maitner. A true American hero. #MaitnerStrong https://t.co/v96l7tUFWy https://t.co/uLuDOHEIB2,2016-02-16 18:21:12,2035,6351,False,699659811420553217,2016-02-16 14:21:12,2016-02-16 14:22:00,0 days 00:21:30.000000000,74.49,2016-02-16 15:22:00,74.44,-0.04999999999999716,decrease
2016-02-16 13:59:42,Twitter for iPhone,Just sat down for a great interview with @PHussionWYFF in Greenville today. Watch at 5pm. An amazing day in South Carolina! #VoteTrumpSC,2016-02-16 17:59:42,1496,4936,False,699654401481449472,2016-02-16 13:59:42,2016-02-16 14:00:00,0 days 05:22:34.000000000,74.47,2016-02-16 15:00:00,74.42,-0.04999999999999716,decrease
2016-02-12 14:59:38,Twitter Web Client,Lightweight @JebBush is spending a fortune of special interest against me in SC. False advertising- desperate and sad!,2016-02-12 18:59:38,2097,6127,False,698219929762398209,2016-02-12 14:59:38,2016-02-12 15:00:00,0 days 00:37:18.000000000,73.23,2016-02-12 16:00:00,73.4,0.1700000000000017,increase
2016-02-12 14:22:20,Twitter for iPhone,After hearing the news that they would not be able to extort $1M from me they went hostile w/ a series of incorrect &amp; ill-informed ads.,2016-02-12 18:22:20,2271,6392,False,698210543467896832,2016-02-12 14:22:20,2016-02-12 14:23:00,0 days 00:00:14.000000000,73.11,2016-02-12 15:23:00,73.36,0.25,increase
2016-02-12 14:22:06,Twitter for iPhone,Nothing conservative about the Club for Growth coming into my office and demanding a $1M contribution which naturally they did not get.,2016-02-12 18:22:06,2513,6303,False,698210486437937153,2016-02-12 14:22:06,2016-02-12 14:23:00,0 days 00:19:44.000000000,73.11,2016-02-12 15:23:00,73.36,0.25,increase
2016-02-12 14:02:22,Twitter Web Client,You must be registered Republican by February 16th to vote TRUMP in the Florida primary. https://t.co/xZzUkjV3lLhttps://t.co/lPuprzJBQ5,2016-02-12 18:02:22,3115,5638,False,698205519383646208,2016-02-12 14:02:22,2016-02-12 14:03:00,0 days 01:43:08.000000000,72.99,2016-02-12 15:03:00,73.22,0.23000000000000398,increase
2016-02-12 12:19:14,Twitter Web Client,The failing @NYDailyNews destroyed by little Morty Zuckerman is preparing to close and save face by going online. It's dead!,2016-02-12 16:19:14,1726,5301,False,698179564107886592,2016-02-12 12:19:14,2016-02-12 12:20:00,0 days 01:30:57.000000000,73.04,2016-02-12 13:20:00,72.91,-0.13000000000000966,decrease
2016-02-12 10:48:17,Twitter for iPhone,NEVADA! Tomorrow is the deadline to register Republican.Visit: https://t.co/bHZ4JVckOpMessage from @IvankaTrump: https://t.co/SZTq1QOXEg,2016-02-12 14:48:17,2730,5079,False,698156678496305152,2016-02-12 10:48:17,2016-02-12 10:49:00,0 days 02:44:36.000000000,72.6,2016-02-12 11:49:00,73.11,0.5100000000000051,increase
2016-02-11 12:51:04,Twitter for Android,He (or she) who hesitates is lost: MAKE AMERICA GREAT AGAIN!,2016-02-11 16:51:04,3299,8953,False,697825190282182656,2016-02-11 12:51:04,2016-02-11 12:52:00,0 days 00:36:54.000000000,71.44,2016-02-11 13:52:00,71.35,-0.09000000000000341,decrease
2016-02-11 12:14:10,Twitter for Android,Remember it was the Republican Party with the help of Conservatives that made so many promises to their base BUT DIDN'T KEEP THEM! Hi DT,2016-02-11 16:14:10,3258,7961,False,697815901190619136,2016-02-11 12:14:10,2016-02-11 12:15:00,0 days 00:34:06.000000000,71.43,2016-02-11 13:15:00,71.44,0.009999999999990905,increase
2016-02-11 11:40:04,Twitter for Android,.@MarkHalperin showed a focus group on @Morning_Joe me using a very bad word. I never said the word left an open blank. Please apologize!,2016-02-11 15:40:04,1793,5017,False,697807321167224832,2016-02-11 11:40:04,2016-02-11 11:41:00,0 days 00:28:08.000000000,71.4,2016-02-11 12:41:00,71.25,-0.15000000000000568,decrease
2016-02-11 11:11:56,Twitter for Android,Jeb Bush spent more than $40000000 in New Hampshire to come in 4 or 5 I spent $3000000 to come in 1st. Big difference in capability!,2016-02-11 15:11:56,4418,12093,False,697800242553581570,2016-02-11 11:11:56,2016-02-11 11:12:00,0 days 00:58:47.000000000,71.54,2016-02-11 12:12:00,71.51,-0.030000000000001137,decrease
2016-02-11 10:13:09,Twitter for Android,There are no buyers for the worthless @NYDailyNews but little Mort Zuckerman is frantically looking. It is bleeding red ink - a total loser!,2016-02-11 14:13:09,2062,6845,False,697785447771172864,2016-02-11 10:13:09,2016-02-11 10:14:00,0 days 11:21:29.000000000,71.98,2016-02-11 11:14:00,71.46,-0.5200000000000102,decrease
2016-02-10 11:22:51,Twitter for Android,"@HARyder: Which is it @realDonaldTrump ?Are you planning on getting rid of Common Core or keeping it?  Get rid of it fast.,02-11-2016 01:37:51,1505,5267,false,697595370940006400
Twitter for Android,I was referring to the fact that Jeb Bush wants to keep common core.,02-11-2016 01:34:25,1608,5468,false,697594507777482752
Twitter for Android,Big speech tonight in South Carolina - 7:00 P.M. Tremendous crowd!,02-10-2016 23:49:21,1830,7194,false,697568064611561472
Twitter for Android,So funny Jeb Bush called me a highly gifted politician and a great entertainer"" - I assume that is a compliment!",2016-02-10 15:22:51,3651,13599,False,697440600535203842,2016-02-10 11:22:51,2016-02-10 11:23:00,0 days 01:45:26.000000000,73.48,2016-02-10 12:23:00,73.48,0.0,no change
2016-02-10 09:37:25,Twitter for Android,Such a great experience in New Hampshire - amazing people! Will be leaving for a big event in South Carolina today.,2016-02-10 13:37:25,2557,10414,False,697414064763510784,2016-02-10 09:37:25,2016-02-10 09:38:00,0 days 00:37:05.000000000,73.47,2016-02-10 10:38:00,73.83,0.35999999999999943,increase
2016-02-09 12:46:17,Twitter for Android,New Hampshire vote today -  MAKE AMERICA GREAT AGAIN!,2016-02-09 16:46:17,3676,10450,False,697099208415903744,2016-02-09 12:46:17,2016-02-09 12:47:00,0 days 01:25:18.000000000,72.85,2016-02-09 13:47:00,72.82,-0.030000000000001137,decrease
2016-02-09 11:20:59,Twitter for iPhone,You can find your polling locations at: https://t.co/BmZyKQOZJJ #FITN #NHPrimary #VoteTrumpNH https://t.co/8lREIqhIuN,2016-02-09 15:20:59,1978,4927,False,697077741640880129,2016-02-09 11:20:59,2016-02-09 11:21:00,0 days 00:48:45.000000000,73.04,2016-02-09 12:21:00,72.76,-0.28000000000000114,decrease
2016-02-09 10:32:14,Twitter for iPhone,A message to the great people of New Hampshire on this important day! #VoteTrumpNH Video: https://t.co/7S2f2GSMB8 https://t.co/9WwRWnvqiv,2016-02-09 14:32:14,2489,6097,False,697065472425123840,2016-02-09 10:32:14,2016-02-09 10:33:00,0 days 00:10:55.000000000,72.93,2016-02-09 11:33:00,73.03,0.09999999999999432,increase
2016-02-09 10:21:19,Twitter for iPhone,Thank you for a great night at the Verizon Wireless Arena- New Hampshire! #VoteTrumpNH#MakeAmericaGreatAgain #FITN https://t.co/pbt7gDaw7y,2016-02-09 14:21:19,1995,6423,False,697062728582766592,2016-02-09 10:21:19,2016-02-09 10:22:00,0 days 00:44:08.000000000,73.04,2016-02-09 11:22:00,73.06,0.01999999999999602,increase
2016-02-09 09:37:11,Twitter for Android,MAKE AMERICA GREAT AGAIN!,2016-02-09 13:37:11,9006,15894,False,697051619427397633,2016-02-09 09:37:11,2016-02-09 09:38:00,0 days 00:04:45.000000000,72.86,2016-02-09 10:38:00,72.93,0.07000000000000739,increase
2016-02-09 09:32:26,Twitter for Android,I will be interviewed on @foxandfriends at 8:40. A.M. Enjoy!,2016-02-09 13:32:26,789,4054,False,697050425195941888,2016-02-09 09:32:26,2016-02-09 09:33:00,0 days 01:08:49.000000000,72.74,2016-02-09 10:33:00,72.93,0.19000000000001194,increase
2016-02-08 14:35:02,Twitter for iPhone,"RT @foxandfriends: ""Jeb is a weak guy."" @EricTrumphttps://t.co/w8YuC5bApY",2016-02-08 18:35:02,2036,0,True,696764189268963328,2016-02-08 14:35:02,2016-02-08 14:36:00,0 days 00:00:34.000000000,72.61,2016-02-08 15:36:00,73.26,0.6500000000000057,increase
2016-02-08 14:34:28,Twitter for iPhone,RT @foxandfriends: .@DonaldJTrumpJr: Trump has had a lot more responsibility to deal with than any of the other GOP candidateshttps://t.co…,2016-02-08 18:34:28,2225,0,True,696764047010766848,2016-02-08 14:34:28,2016-02-08 14:35:00,0 days 00:03:29.000000000,72.67,2016-02-08 15:35:00,73.24,0.5699999999999932,increase
2016-02-08 14:30:59,Twitter for iPhone,America needs strong leadership. Politicians can talk but they don’t get things done. Video: https://t.co/YwZdQdzKcz https://t.co/lBXXyuZAcO,2016-02-08 18:30:59,3340,9049,False,696763168178204672,2016-02-08 14:30:59,2016-02-08 14:31:00,0 days 01:52:59.000000000,72.62,2016-02-08 15:31:00,73.26,0.6400000000000006,increase
2016-02-08 12:38:00,Twitter for iPhone,Everybody is laughing at Jeb Bush-spent $100 million and is at bottom of pack. A pathetic figure!,2016-02-08 16:38:00,3017,8385,False,696734735578615808,2016-02-08 12:38:00,2016-02-08 12:38:00,0 days 00:04:45.000000000,72.97,2016-02-08 13:38:00,72.83,-0.14000000000000057,decrease
2016-02-08 12:33:15,Twitter for iPhone,Jeb Bush is desperate - strongly in favor of #CommonCore and very weak on illegal immigration.,2016-02-08 16:33:15,2254,6664,False,696733541313474566,2016-02-08 12:33:15,2016-02-08 12:34:00,0 days 00:03:22.000000000,73.01,2016-02-08 13:34:00,72.88,-0.13000000000000966,decrease
2016-02-08 12:29:53,Twitter for iPhone,Thank you for your support at this mornings Town Hall- in Salem New Hampshire. #FITN #NHPrimary https://t.co/4m6dabtxCV,2016-02-08 16:29:53,1537,5265,False,696732694135312386,2016-02-08 12:29:53,2016-02-08 12:30:00,0 days 04:09:42.000000000,73.04,2016-02-08 13:30:00,72.81,-0.23000000000000398,decrease
2016-02-05 13:46:58,Twitter for iPhone,Live Free or Die: A motto for the whole country to follow. #NewHampshire #FITN #VoteTrumpNH https://t.co/W04ezOy28v,2016-02-05 17:46:58,2582,6056,False,695664927483240448,2016-02-05 13:46:58,2016-02-05 13:47:00,0 days 00:56:09.000000000,74.2,2016-02-05 14:47:00,74.16,-0.04000000000000625,decrease
2016-02-05 12:50:49,Twitter Web Client,Big storm in New Hampshire. Moved my event to Monday. Will be there next four days.,2016-02-05 16:50:49,1781,5323,False,695650797615521792,2016-02-05 12:50:49,2016-02-05 12:51:00,0 days 00:18:19.000000000,74.5,2016-02-05 13:51:00,74.13,-0.37000000000000455,decrease
2016-02-05 12:32:30,Twitter for iPhone,Join us Monday February 8th @ the Verizon Wireless Arena in Manchester New Hampshire! #FITN #NHPolitics #Trump2016 https://t.co/HVfhtJ6O6Z,2016-02-05 16:32:30,1770,4472,False,695646188297699328,2016-02-05 12:32:30,2016-02-05 12:33:00,0 days 14:37:40.000000000,74.51,2016-02-05 13:33:00,74.44,-0.07000000000000739,decrease
2016-02-04 12:12:24,Twitter for iPhone,Taking a helicopter to New Hampshire boarding now. Amazing activity planned. New UMASS poll very nice! https://t.co/xFvGE0dRlA,2016-02-04 16:12:24,3983,11694,False,695278741048684544,2016-02-04 12:12:24,2016-02-04 12:13:00,0 days 01:45:35.000000000,75.03,2016-02-04 13:13:00,75.15,0.12000000000000455,increase
2016-02-04 10:26:49,Twitter for iPhone,Politicians are trying to chip away at the 2nd Amendment. I won’t let them take away our guns! #Trump2016Watch: https://t.co/zl4sMjmOUc,2016-02-04 14:26:49,4310,10468,False,695252170535477249,2016-02-04 10:26:49,2016-02-04 10:27:00,0 days 07:48:44.000000000,75.21,2016-02-04 11:27:00,74.96,-0.25,decrease
2016-02-03 10:28:59,Twitter for Android,Based on the fraud committed by Senator Ted Cruz during the Iowa Caucus either a new election should take place or Cruz results nullified.,2016-02-03 14:28:59,7584,17348,False,694890328273346560,2016-02-03 10:28:59,2016-02-03 10:29:00,0 days 00:07:56.000000000,72.9,2016-02-03 11:29:00,73.58,0.6799999999999926,increase
2016-02-03 10:21:03,Twitter for Android,"And finally Cruz strongly told thousands of caucusgoers (voters) that Trump was strongly in favor of ObamaCare and ""choice"" - a total lie!",2016-02-03 14:21:03,3707,9199,False,694888332099239936,2016-02-03 10:21:03,2016-02-03 10:22:00,0 days 00:10:10.000000000,73.09,2016-02-03 11:22:00,73.55,0.45999999999999375,increase
2016-02-03 10:10:53,Twitter for Android,The Voter Violation certificate gave poor marks to the unsuspecting voter(grade of F) and told them to clear it up by voting for Cruz. Fraud,2016-02-03 14:10:53,3303,7694,False,694885775431835648,2016-02-03 10:10:53,2016-02-03 10:11:00,0 days 00:03:28.000000000,73.16,2016-02-03 11:11:00,73.22,0.060000000000002274,increase
2016-02-03 10:07:25,Twitter for Android,Many people voted for Cruz over Carson because of this Cruz fraud. Also Cruz sent out a VOTER VIOLATION certificate to thousands of voters.,2016-02-03 14:07:25,3664,8197,False,694884902618165248,2016-02-03 10:07:25,2016-02-03 10:08:00,0 days 00:10:37.000000000,73.34,2016-02-03 11:08:00,73.15,-0.18999999999999773,decrease
2016-02-03 09:56:48,Twitter for Android,During primetime of the Iowa Caucus Cruz put out a release that @RealBenCarson was quitting the race and to caucus (or vote) for Cruz.,2016-02-03 13:56:48,3361,6960,False,694882228665507840,2016-02-03 09:56:48,2016-02-03 09:57:00,0 days 00:09:15.000000000,73.81,2016-02-03 10:57:00,73.43,-0.37999999999999545,decrease
2016-02-03 09:47:33,Twitter for Android,Ted Cruz didn't win Iowa he stole it. That is why all of the polls were so wrong and why he got far more votes than anticipated. Bad!,2016-02-03 13:47:33,6525,13821,False,694879900256354304,2016-02-03 09:47:33,2016-02-03 09:48:00,0 days 08:35:10.000000000,73.88,2016-02-03 10:48:00,73.13,-0.75,decrease
2016-02-02 14:55:03,Twitter Web Client,RT @IngrahamAngle: The #CruzCrew prevailed! Smart for @MarcoRubio to keep his speech short &amp; sweet. Ditto for @realDonaldTrump who was brie…,2016-02-02 18:55:03,989,0,True,694594899614789632,2016-02-02 14:55:03,2016-02-02 14:56:00,0 days 02:15:58.000000000,73.77,2016-02-02 15:56:00,73.77,0.0,no change
2016-02-02 12:39:05,Twitter for Android,I don't believe I have been given any credit by the voters for self-funding my campaign the only one. I will keep doing but not worth it!,2016-02-02 16:39:05,4205,15662,False,694560681090248704,2016-02-02 12:39:05,2016-02-02 12:40:00,0 days 00:05:03.000000000,73.89,2016-02-02 13:40:00,73.79,-0.09999999999999432,decrease
2016-02-02 12:29:05,Twitter for Android,The media has not covered my long-shot great finish in Iowa fairly. Brought in record voters and got second highest vote total in history!,2016-02-02 16:29:05,3820,12267,False,694558166697271297,2016-02-02 12:29:05,2016-02-02 12:30:00,0 days 00:14:41.000000000,73.88,2016-02-02 13:30:00,73.9,0.020000000000010232,increase
2016-02-02 12:14:24,Twitter for Android,Because I was told I could not do well in Iowa I spent very little there - a fraction of Cruz &amp; Rubio. Came in a strong second. Great honor,2016-02-02 16:14:24,4206,14716,False,694554471154749440,2016-02-02 12:14:24,2016-02-02 12:15:00,0 days 00:11:03.000000000,73.74,2016-02-02 13:15:00,73.81,0.07000000000000739,increase
2016-02-02 12:03:21,Twitter for Android,My experience in Iowa was a great one. I started out with all of the experts saying I couldn't do well there and ended up in 2nd place. Nice,2016-02-02 16:03:21,5429,20296,False,694551687080644612,2016-02-02 12:03:21,2016-02-02 12:04:00,0 days 19:10:11.000000000,73.8,2016-02-02 13:04:00,73.88,0.0799999999999983,increase
2016-01-29 14:53:07,Twitter for iPhone,Thank you America! #Trump2016Via @DRUDGE_REPORT https://t.co/hVa0gJiBNz,2016-01-29 18:53:07,2401,6233,False,693144862208757761,2016-01-29 14:53:07,2016-01-29 14:54:00,0 days 00:19:51.000000000,74.96,2016-01-29 15:54:00,75.37,0.4100000000000108,increase
2016-01-29 14:33:16,Twitter for iPhone,Join me tomorrow in Dubuque Iowa! #IACaucus #Trump2016 https://t.co/rWbHdaYgBl,2016-01-29 18:33:16,1462,4103,False,693139866297700352,2016-01-29 14:33:16,2016-01-29 14:34:00,0 days 00:05:38.000000000,74.99,2016-01-29 15:34:00,75.18,0.19000000000001194,increase
2016-01-29 14:27:38,Twitter for iPhone,Thank you- Nashua New Hampshire! #MakeAmericaGreatAgain #Trump2016https://t.co/NpJGvQwYU5 https://t.co/9h8CgrCXGB,2016-01-29 18:27:38,1372,4344,False,693138448371286016,2016-01-29 14:27:38,2016-01-29 14:28:00,0 days 01:04:32.000000000,74.96,2016-01-29 15:28:00,75.18,0.22000000000001307,increase
2016-01-29 13:23:06,Twitter for iPhone,Every American needs to say 2 simple words to every Vet they meet: THANK YOU! John Wayne Walding https://t.co/wG8EzPHZt1,2016-01-29 17:23:06,2728,7309,False,693122207799721985,2016-01-29 13:23:06,2016-01-29 13:24:00,0 days 00:21:00.000000000,74.84,2016-01-29 14:24:00,74.89,0.04999999999999716,increase
2016-01-29 13:02:06,Twitter for iPhone,Thank you!Mitchell FOX2 Michigan Poll finds Trump holds 3-1 lead over closest GOP opponents. Trump 47% Clinton 43% https://t.co/xpaeV0YzGV,2016-01-29 17:02:06,3946,9946,False,693116922808963072,2016-01-29 13:02:06,2016-01-29 13:03:00,0 days 02:18:45.000000000,74.77,2016-01-29 14:03:00,74.8,0.030000000000001137,increase
2016-01-29 10:43:21,Twitter for iPhone,Great Twitter poll- and I wasn't even there. Thank you! #GOPDebate https://t.co/yLJGkoOeBg,2016-01-29 14:43:21,3132,8794,False,693082003881775104,2016-01-29 10:43:21,2016-01-29 10:44:00,0 days 00:57:42.000000000,74.31,2016-01-29 11:44:00,74.27,-0.04000000000000625,decrease
2016-01-29 09:45:39,Twitter for Android,Getting ready to take off for Nashua New Hampshire. Big crowd will be there soon. Fun!,2016-01-29 13:45:39,1540,6128,False,693067485629825024,2016-01-29 09:45:39,2016-01-29 09:46:00,0 days 00:02:41.000000000,74.1,2016-01-29 10:46:00,74.33,0.23000000000000398,increase
2016-01-29 09:42:58,Twitter for Android,Iowa was amazing last night. The event could not have worked out better. We raised $6000000 for our great vets. They were so happy &amp; proud,2016-01-29 13:42:58,4143,13467,False,693066810934063104,2016-01-29 09:42:58,2016-01-29 09:43:00,0 days 00:42:52.000000000,74.09,2016-01-29 10:43:00,74.29,0.20000000000000284,increase
2016-01-28 13:51:03,Twitter for iPhone,Tennessee GOP Pollhttps://t.co/hfSxKaXC42Trump 32.7%Cruz 16.5%Carson 6.6%Rubio 5.3%Christie 2.4%Jeb 1.6%,2016-01-28 17:51:03,3071,8584,False,692766854453006336,2016-01-28 13:51:03,2016-01-28 13:52:00,0 days 00:18:57.000000000,73.58,2016-01-28 14:52:00,73.54,-0.03999999999999204,decrease
2016-01-28 13:32:06,Twitter for iPhone,It is my great honor to support our Veterans with you! You can join me now. Thank you! #Trump4Vetshttps://t.co/UVn3kUd2DV,2016-01-28 17:32:06,5213,13172,False,692762083822301186,2016-01-28 13:32:06,2016-01-28 13:33:00,0 days 01:42:04.000000000,73.61,2016-01-28 14:33:00,73.74,0.12999999999999545,increase
2016-01-28 11:50:02,Twitter for iPhone,#Trump2016 #IACaucus Finder:https://t.co/ANvTcZqfOq https://t.co/1vjCHYYlzU,2016-01-28 15:50:02,1454,4131,False,692736397120245760,2016-01-28 11:50:02,2016-01-28 11:51:00,0 days 00:05:30.000000000,73.15,2016-01-28 12:51:00,73.7,0.5499999999999972,increase
2016-01-28 11:44:32,Twitter for iPhone,Being politically correct takes too much time. We have too much to get done! #Trump2016 https://t.co/8icSqEombg https://t.co/fkgkcVxVo7,2016-01-28 15:44:32,4172,10699,False,692735015428431872,2016-01-28 11:44:32,2016-01-28 11:45:00,0 days 00:41:04.000000000,73.12,2016-01-28 12:45:00,73.7,0.5799999999999983,increase
2016-01-28 11:03:28,Twitter Web Client,“What America Needs: The Case for Trump” Great new book by the esteemed Jeffrey Lord @JeffJlpa1 Available now. https://t.co/xeHKbIDApr,2016-01-28 15:03:28,1399,4083,False,692724677945483264,2016-01-28 11:03:28,2016-01-28 11:04:00,0 days 01:03:12.000000000,73.4,2016-01-28 12:04:00,73.27,-0.13000000000000966,decrease
2016-01-28 10:00:16,Twitter for Android,@GmoneyRainmaker: I hope @CNN has enough bandwidth tonight because not many will be watching @FoxNews. Watching Trump tonight #GOPDebate,2016-01-28 14:00:16,2554,7369,False,692708773400449024,2016-01-28 10:00:16,2016-01-28 10:01:00,0 days 00:29:49.000000000,73.68,2016-01-28 11:01:00,73.35,-0.3300000000000125,decrease
2016-01-28 09:30:27,Twitter for Android,@rkirchmeyer: So @megynkelly brings in #MichaelMoore to add credibility in her fight with @realDonaldTrump?  #FoxNews #ROGERAILES,2016-01-28 13:30:27,1679,4571,False,692701271405563904,2016-01-28 09:30:27,2016-01-28 09:31:00,0 days 00:00:31.000000000,73.96,2016-01-28 10:31:00,73.02,-0.9399999999999977,decrease
2016-01-28 09:29:56,Twitter for Android,@BradCross4: @Drudge_Report_ @realDonaldTrump https://t.co/Ur1qgG291Z,2016-01-28 13:29:56,5195,7653,False,692701142803939329,2016-01-28 09:29:56,2016-01-28 09:30:00,0 days 00:02:39.000000000,73.97,2016-01-28 10:30:00,73.11,-0.8599999999999994,decrease
2016-01-26 14:40:09,Twitter Web Client,Do you think @SenTedCruz knows about @bobvanderplaats dealings? Actually I doubt it!,2016-01-26 18:40:09,980,3381,False,692054432905850884,2016-01-26 14:40:09,2016-01-26 14:41:00,0 days 00:34:48.000000000,73.49,2016-01-26 15:41:00,73.59,0.10000000000000853,increase
2016-01-26 14:05:21,Twitter Web Client,Should I do the #GOPdebate? https://t.co/cjTywwIl85,2016-01-26 18:05:21,3377,5515,False,692045676079874048,2016-01-26 14:05:21,2016-01-26 14:06:00,0 days 00:02:14.000000000,73.47,2016-01-26 15:06:00,73.36,-0.10999999999999943,decrease
2016-01-26 14:03:07,Twitter Web Client,.@bobvanderplaats begged me to do an event while asking organizers for $100000 for himself—a bad guy!,2016-01-26 18:03:07,1256,3564,False,692045112872820736,2016-01-26 14:03:07,2016-01-26 14:04:00,0 days 01:07:30.000000000,73.48,2016-01-26 15:04:00,73.38,-0.10000000000000853,decrease
2016-01-26 12:55:37,Twitter for iPhone,Great honor- Rev. Jerry Falwell Jr. of Liberty University one of the most respected religious leaders in our nation has just endorsed me!,2016-01-26 16:55:37,3535,9999,False,692028126189199360,2016-01-26 12:55:37,2016-01-26 12:56:00,0 days 00:11:05.000000000,73.59,2016-01-26 13:56:00,73.61,0.01999999999999602,increase
2016-01-26 12:44:32,Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016 https://t.co/oJyGTj5QX8,2016-01-26 16:44:32,1788,4627,False,692025339812380672,2016-01-26 12:44:32,2016-01-26 12:45:00,0 days 00:28:09.000000000,73.68,2016-01-26 13:45:00,73.59,-0.09000000000000341,decrease
2016-01-26 12:16:23,Twitter for iPhone,For the great people of Iowa find your #IACaucus location at https://t.co/ANvTcZqfOq - so important to vote! #MakeAmericaGreatAgain,2016-01-26 16:16:23,1732,4025,False,692018253678415873,2016-01-26 12:16:23,2016-01-26 12:17:00,0 days 00:21:22.000000000,73.67,2016-01-26 13:17:00,73.62,-0.04999999999999716,decrease
2016-01-26 11:55:01,Twitter for Android,Why doesn't phony  @bobvanderplaats tell his followers all the times he asked for him and his family to stay at my hotels-didn't like paying,2016-01-26 15:55:01,1381,4132,False,692012875775414273,2016-01-26 11:55:01,2016-01-26 11:56:00,0 days 00:50:42.000000000,73.38,2016-01-26 12:56:00,73.59,0.21000000000000796,increase
2016-01-26 11:04:19,Twitter for iPhone,I will end common core. It's a disaster.https://t.co/d83XYrqZ3m#MakeAmericaGreatAgain #Trump2016 https://t.co/r0Sc6zm80I,2016-01-26 15:04:19,3782,9377,False,692000115800825858,2016-01-26 11:04:19,2016-01-26 11:05:00,0 days 00:29:02.000000000,73.48,2016-01-26 12:05:00,73.5,0.01999999999999602,increase
2016-01-26 10:35:17,Twitter for Android,@puttster71: @bobvanderplaats The next president isn't on ur stage. @realDonaldTrump is the next president.,2016-01-26 14:35:17,829,3092,False,691992813177847808,2016-01-26 10:35:17,2016-01-26 10:36:00,0 days 00:01:21.000000000,73.49,2016-01-26 11:36:00,73.35,-0.14000000000000057,decrease
